date,code,peTTM
2021-09-30,sh.601619,43.256448
2021-09-30,sh.688369,43.274728
2021-09-30,sh.603899,43.281932
2021-09-30,sz.002449,43.313906
2021-09-30,sz.000561,43.334659
2021-09-30,sh.603701,43.355223
2021-09-30,sz.300512,43.409285
2021-09-30,sz.300165,43.445714
2021-09-30,sz.000004,43.456313
2021-09-30,sh.603171,43.456581
2021-09-30,sz.002847,43.501569
2021-09-30,sz.300945,43.537403
2021-09-30,sz.000159,43.571095
2021-09-30,sz.000409,43.588822
2021-09-30,sh.688697,43.623795
2021-09-30,sz.003038,43.65206
2021-09-30,sz.300039,43.735736
2021-09-30,sh.600320,43.743656
2021-09-30,sz.300906,43.744442
2021-09-30,sh.600905,43.803112
2021-09-30,sh.603716,43.80763
2021-09-30,sh.603919,43.877341
2021-09-30,sh.603676,43.898452
2021-09-30,sh.603859,43.941078
2021-09-30,sh.600552,43.969849
2021-09-30,sh.605179,44.015453
2021-09-30,sh.603439,44.021373
2021-09-30,sz.300726,44.038384
2021-09-30,sz.002349,44.056591
2021-09-30,sz.300866,44.059582
2021-09-30,sz.301055,44.061211
2021-09-30,sh.601968,44.072157
2021-09-30,sz.002912,44.093037
2021-09-30,sz.300577,44.160249
2021-09-30,sz.000627,44.172571
2021-09-30,sz.300202,44.284579
2021-09-30,sz.300996,44.321273
2021-09-30,sz.002976,44.379483
2021-09-30,sh.600711,44.393853
2021-09-30,sh.603938,44.399972
2021-09-30,sh.603383,44.400163
2021-09-30,sh.605186,44.419136
2021-09-30,sh.603011,44.419808
2021-09-30,sz.300009,44.440176
2021-09-30,sz.300953,44.440931
2021-09-30,sz.300636,44.461429
2021-09-30,sh.688357,44.481294
2021-09-30,sz.002935,44.492063
2021-09-30,sz.002155,44.510172
2021-09-30,sh.688786,44.513755
2021-09-30,sh.600990,44.523115
2021-09-30,sh.600980,44.574936
2021-09-30,sh.600468,44.603308
2021-09-30,sz.002829,44.60628
2021-09-30,sz.002212,44.60775
2021-09-30,sh.600072,44.674498
2021-09-30,sz.000813,44.676633
2021-09-30,sz.300348,44.683776
2021-09-30,sh.600560,44.689003
2021-09-30,sz.300529,44.720272
2021-09-30,sz.002923,44.736262
2021-09-30,sz.300082,44.761109
2021-09-30,sz.300171,44.771467
2021-09-30,sz.002053,44.772837
2021-09-30,sh.605196,44.807176
2021-09-30,sz.300970,44.835343
2021-09-30,sh.600246,44.880076
2021-09-30,sh.603338,44.894922
2021-09-30,sh.688058,44.922812
2021-09-30,sh.603220,44.928567
2021-09-30,sz.300925,44.951607
2021-09-30,sh.601696,44.954278
2021-09-30,sh.600929,44.97009
2021-09-30,sz.300903,44.980969
2021-09-30,sh.601969,44.988084
2021-09-30,sh.688139,45.031244
2021-09-30,sh.605178,45.037411
2021-09-30,sz.301060,45.080057
2021-09-30,sh.688626,45.10958
2021-09-30,sz.002518,45.162126
2021-09-30,sh.603713,45.164862
2021-09-30,sz.300965,45.185994
2021-09-30,sh.600206,45.191356
2021-09-30,sh.600456,45.247533
2021-09-30,sz.300814,45.261861
2021-09-30,sz.300653,45.271991
2021-09-30,sz.002413,45.325098
2021-09-30,sh.688219,45.331265
2021-09-30,sz.300857,45.385967
2021-09-30,sh.600516,45.388091
2021-09-30,sz.300570,45.444439
2021-09-30,sz.002365,45.496968
2021-09-30,sh.603222,45.523068
2021-09-30,sh.688161,45.531161
2021-09-30,sz.002810,45.541839
2021-09-30,sz.002114,45.561621
2021-09-30,sh.688195,45.57653
2021-09-30,sh.603101,45.579449
2021-09-30,sh.688577,45.588158
2021-09-30,sz.300687,45.595692
2021-09-30,sz.300226,45.603265
2021-09-30,sz.003003,45.63644
2021-09-30,sz.300891,45.678461
2021-09-30,sz.301058,45.704737
2021-09-30,sz.300939,45.716534
2021-09-30,sz.002791,45.769772
2021-09-30,sz.300531,45.800512
2021-09-30,sh.688308,45.817255
2021-09-30,sz.002209,45.826833
2021-09-30,sh.688013,45.843774
2021-09-30,sz.300995,45.862383
2021-09-30,sz.002683,45.902732
2021-09-30,sh.688080,45.94732
2021-09-30,sh.603707,45.959087
2021-09-30,sz.300290,45.970391
2021-09-30,sz.003000,46.02868
2021-09-30,sh.688081,46.032116
2021-09-30,sz.300376,46.033334
2021-09-30,sz.300455,46.053317
2021-09-30,sh.601689,46.057648
2021-09-30,sz.002681,46.074676
2021-09-30,sz.002066,46.083015
2021-09-30,sz.003021,46.113523
2021-09-30,sz.301041,46.15226
2021-09-30,sz.002273,46.162883
2021-09-30,sz.300927,46.174843
2021-09-30,sh.600855,46.197748
2021-09-30,sz.000568,46.289068
2021-09-30,sh.600359,46.314044
2021-09-30,sh.603667,46.344991
2021-09-30,sz.300883,46.457877
2021-09-30,sh.688303,46.458523
2021-09-30,sz.300283,46.548745
2021-09-30,sh.603668,46.570953
2021-09-30,sz.002414,46.609201
2021-09-30,sh.600885,46.687421
2021-09-30,sz.002182,46.700082
2021-09-30,sh.600732,46.727181
2021-09-30,sh.688625,46.72768
2021-09-30,sz.300799,46.729786
2021-09-30,sz.300958,46.761663
2021-09-30,sh.603602,46.787734
2021-09-30,sh.600010,46.822482
2021-09-30,sh.688087,46.836291
2021-09-30,sz.300691,46.868433
2021-09-30,sz.300699,46.907824
2021-09-30,sh.601212,46.929673
2021-09-30,sh.603129,46.986963
2021-09-30,sh.688683,46.993229
2021-09-30,sz.002320,47.072234
2021-09-30,sz.300880,47.086665
2021-09-30,sz.300761,47.094883
2021-09-30,sz.002837,47.136649
2021-09-30,sh.600519,47.156104
2021-09-30,sz.300662,47.15725
2021-09-30,sz.300036,47.187483
2021-09-30,sh.600363,47.195733
2021-09-30,sh.603000,47.222491
2021-09-30,sh.688007,47.272248
2021-09-30,sh.600863,47.339434
2021-09-30,sh.600526,47.347364
2021-09-30,sh.601012,47.349229
2021-09-30,sh.600227,47.361313
2021-09-30,sz.300497,47.371351
2021-09-30,sh.688687,47.384432
2021-09-30,sh.600621,47.42095
2021-09-30,sh.601016,47.455722
2021-09-30,sz.000881,47.485897
2021-09-30,sz.002836,47.577641
2021-09-30,sz.300224,47.602943
2021-09-30,sz.002690,47.630176
2021-09-30,sh.603131,47.644878
2021-09-30,sh.603528,47.653171
2021-09-30,sh.603815,47.709111
2021-09-30,sh.603267,47.740249
2021-09-30,sz.002115,47.741046
2021-09-30,sz.002179,47.745461
2021-09-30,sz.002120,47.762342
2021-09-30,sh.600509,47.794437
2021-09-30,sz.000739,47.834158
2021-09-30,sh.603520,47.869832
2021-09-30,sh.603787,47.913224
2021-09-30,sz.300409,47.983428
2021-09-30,sh.600896,48.003077
2021-09-30,sh.688168,48.020802
2021-09-30,sh.601888,48.033958
2021-09-30,sz.300868,48.047179
2021-09-30,sz.300787,48.073529
2021-09-30,sz.002524,48.240071
2021-09-30,sh.603915,48.286458
2021-09-30,sh.603505,48.291486
2021-09-30,sz.000897,48.548984
2021-09-30,sz.000726,48.551708
2021-09-30,sz.300679,48.59538
2021-09-30,sh.600234,48.613637
2021-09-30,sh.688787,48.689071
2021-09-30,sz.300928,48.689339
2021-09-30,sh.688186,48.724684
2021-09-30,sh.600416,48.775852
2021-09-30,sh.601456,48.879175
2021-09-30,sh.688059,48.922026
2021-09-30,sz.300525,48.951734
2021-09-30,sz.300727,49.029607
2021-09-30,sh.603712,49.049482
2021-09-30,sh.688258,49.104326
2021-09-30,sz.002519,49.110795
2021-09-30,sh.688089,49.156095
2021-09-30,sh.603232,49.191957
2021-09-30,sz.002590,49.220049
2021-09-30,sh.600505,49.2323
2021-09-30,sz.002792,49.26864
2021-09-30,sz.300946,49.289147
2021-09-30,sh.600433,49.289646
2021-09-30,sz.002977,49.396211
2021-09-30,sz.002612,49.401893
2021-09-30,sz.002218,49.436985
2021-09-30,sh.600570,49.44607
2021-09-30,sz.300584,49.468133
2021-09-30,sh.603116,49.483935
2021-09-30,sz.000795,49.520373
2021-09-30,sz.002842,49.548218
2021-09-30,sz.300805,49.577444
2021-09-30,sz.300379,49.667622
2021-09-30,sh.603221,49.672897
2021-09-30,sh.600644,49.675781
2021-09-30,sz.000716,49.678042
2021-09-30,sz.300762,49.699122
2021-09-30,sz.300717,49.739329
2021-09-30,sz.002050,49.761593
2021-09-30,sz.300499,49.842845
2021-09-30,sz.000969,49.844426
2021-09-30,sh.603722,49.946311
2021-09-30,sz.300281,50.009273
2021-09-30,sh.688097,50.0109
2021-09-30,sh.603060,50.028827
2021-09-30,sh.603322,50.130583
2021-09-30,sz.300887,50.135847
2021-09-30,sh.600883,50.187167
2021-09-30,sz.300670,50.215773
2021-09-30,sz.300931,50.232894
2021-09-30,sz.300377,50.247569
2021-09-30,sz.300395,50.303119
2021-09-30,sz.000722,50.312043
2021-09-30,sh.688529,50.336585
2021-09-30,sz.002676,50.342572
2021-09-30,sh.603029,50.3434
2021-09-30,sz.300421,50.360483
2021-09-30,sh.601882,50.405229
2021-09-30,sh.601208,50.469165
2021-09-30,sz.002009,50.510054
2021-09-30,sz.002651,50.524384
2021-09-30,sh.600455,50.53024
2021-09-30,sh.601616,50.567592
2021-09-30,sh.600686,50.640505
2021-09-30,sz.300821,50.666373
2021-09-30,sh.603117,50.697717
2021-09-30,sh.600276,50.732902
2021-09-30,sh.603306,50.733001
2021-09-30,sz.000970,50.734245
2021-09-30,sh.600055,50.73823
2021-09-30,sz.002170,50.775156
2021-09-30,sz.300820,50.878362
2021-09-30,sz.300628,50.965257
2021-09-30,sz.300638,51.010818
2021-09-30,sh.600831,51.042056
2021-09-30,sh.688586,51.106967
2021-09-30,sz.000610,51.137355
2021-09-30,sz.003043,51.139886
2021-09-30,sz.300922,51.166111
2021-09-30,sz.300380,51.180233
2021-09-30,sh.603496,51.224049
2021-09-30,sz.300294,51.26934
2021-09-30,sz.300288,51.439659
2021-09-30,sz.300747,51.578498
2021-09-30,sz.300644,51.58563
2021-09-30,sz.000593,51.613793
2021-09-30,sh.603139,51.615179
2021-09-30,sz.003042,51.694812
2021-09-30,sz.300606,51.69838
2021-09-30,sz.300910,51.723428
2021-09-30,sh.603583,51.878062
2021-09-30,sz.000625,51.881082
2021-09-30,sz.300912,51.941671
2021-09-30,sz.002897,51.964543
2021-09-30,sh.600572,51.996475
2021-09-30,sz.000590,52.12279
2021-09-30,sz.300460,52.125591
2021-09-30,sz.002119,52.209289
2021-09-30,sz.300532,52.238308
2021-09-30,sh.600499,52.333981
2021-09-30,sz.300739,52.353423
2021-09-30,sh.688117,52.376278
2021-09-30,sh.600193,52.410134
2021-09-30,sh.688001,52.415826
2021-09-30,sh.688389,52.424451
2021-09-30,sz.300861,52.429595
2021-09-30,sz.000962,52.448965
2021-09-30,sh.603336,52.482425
2021-09-30,sh.600354,52.490408
2021-09-30,sz.002888,52.533786
2021-09-30,sh.603093,52.563908
2021-09-30,sz.000988,52.633352
2021-09-30,sz.000777,52.653115
2021-09-30,sz.002782,52.78149
2021-09-30,sh.600305,52.793197
2021-09-30,sz.000801,52.817691
2021-09-30,sh.603755,52.829286
2021-09-30,sh.688079,52.98809
2021-09-30,sz.300484,52.995675
2021-09-30,sh.601116,53.013785
2021-09-30,sz.300059,53.048319
2021-09-30,sh.688699,53.087188
2021-09-30,sh.603501,53.219609
2021-09-30,sz.002165,53.222106
2021-09-30,sh.601028,53.262901
2021-09-30,sh.688981,53.286894
2021-09-30,sz.300675,53.312548
2021-09-30,sh.600864,53.415965
2021-09-30,sz.300881,53.448086
2021-09-30,sh.688639,53.481225
2021-09-30,sz.002390,53.542306
2021-09-30,sh.600310,53.559833
2021-09-30,sz.002490,53.586836
2021-09-30,sh.600399,53.62601
2021-09-30,sz.300549,53.655762
2021-09-30,sh.605198,53.812934
2021-09-30,sh.688067,53.949388
2021-09-30,sh.600821,53.979819
2021-09-30,sz.300962,54.016647
2021-09-30,sh.600906,54.08842
2021-09-30,sz.002364,54.177898
2021-09-30,sh.603638,54.221571
2021-09-30,sz.300634,54.257964
2021-09-30,sz.000567,54.274854
2021-09-30,sz.300073,54.301111
2021-09-30,sz.000688,54.314726
2021-09-30,sz.300710,54.341445
2021-09-30,sz.301013,54.349745
2021-09-30,sz.002523,54.552122
2021-09-30,sz.300882,54.579494
2021-09-30,sz.300806,54.625225
2021-09-30,sz.002624,54.626671
2021-09-30,sz.002166,54.689504
2021-09-30,sz.300894,54.732928
2021-09-30,sh.603665,54.734332
2021-09-30,sz.300863,54.791446
2021-09-30,sh.601778,54.855424
2021-09-30,sh.603299,54.89608
2021-09-30,sz.300491,55.001781
2021-09-30,sz.300793,55.029351
2021-09-30,sh.603155,55.05098
2021-09-30,sh.603799,55.229809
2021-09-30,sz.300617,55.23094
2021-09-30,sh.600446,55.263816
2021-09-30,sh.688136,55.305937
2021-09-30,sz.002520,55.369671
2021-09-30,sz.002730,55.420159
2021-09-30,sz.002112,55.486013
2021-09-30,sz.002578,55.494096
2021-09-30,sz.002025,55.516058
2021-09-30,sz.300273,55.64211
2021-09-30,sz.002827,55.750483
2021-09-30,sz.300429,55.779619
2021-09-30,sh.605299,55.779646
2021-09-30,sz.300508,55.811149
2021-09-30,sh.688396,55.821786
2021-09-30,sz.002324,55.82986
2021-09-30,sh.600114,55.839534
2021-09-30,sz.000681,55.879483
2021-09-30,sz.002892,55.888773
2021-09-30,sz.300703,55.939697
2021-09-30,sh.600315,55.953397
2021-09-30,sh.603663,55.970208
2021-09-30,sh.601279,55.978253
2021-09-30,sz.002076,56.108127
2021-09-30,sz.003026,56.115107
2021-09-30,sh.603909,56.214245
2021-09-30,sz.300542,56.273127
2021-09-30,sz.300966,56.38124
2021-09-30,sz.000089,56.381395
2021-09-30,sz.002183,56.397668
2021-09-30,sz.300825,56.530479
2021-09-30,sz.300738,56.530799
2021-09-30,sz.300391,56.661024
2021-09-30,sh.603016,56.66762
2021-09-30,sz.002339,56.685855
2021-09-30,sz.001215,56.688789
2021-09-30,sz.300550,56.737745
2021-09-30,sz.002652,56.889584
2021-09-30,sz.300556,56.920463
2021-09-30,sz.300215,56.982642
2021-09-30,sz.000596,57.09074
2021-09-30,sz.300124,57.163744
2021-09-30,sh.603223,57.191852
2021-09-30,sz.300666,57.292646
2021-09-30,sz.300558,57.326079
2021-09-30,sz.002284,57.380068
2021-09-30,sh.688122,57.443992
2021-09-30,sz.300629,57.458569
2021-09-30,sz.300579,57.583606
2021-09-30,sh.688060,57.607223
2021-09-30,sh.600697,57.619755
2021-09-30,sh.603421,57.671538
2021-09-30,sh.688166,57.675182
2021-09-30,sz.300748,57.752699
2021-09-30,sz.300468,57.773032
2021-09-30,sz.300623,57.897727
2021-09-30,sh.603260,57.939307
2021-09-30,sz.300335,57.961214
2021-09-30,sh.600083,57.971568
2021-09-30,sz.300810,58.045112
2021-09-30,sz.300936,58.06018
2021-09-30,sh.600903,58.104455
2021-09-30,sh.688793,58.182355
2021-09-30,sz.300285,58.184318
2021-09-30,sz.000862,58.197594
2021-09-30,sz.002644,58.265516
2021-09-30,sz.000733,58.271961
2021-09-30,sh.688386,58.279611
2021-09-30,sh.600151,58.314388
2021-09-30,sz.300177,58.332585
2021-09-30,sh.600857,58.368207
2021-09-30,sh.600563,58.389689
2021-09-30,sz.300855,58.426208
2021-09-30,sh.601880,58.427183
2021-09-30,sh.603039,58.446663
2021-09-30,sz.300671,58.474837
2021-09-30,sz.300802,58.536077
2021-09-30,sz.300040,58.57981
2021-09-30,sh.601008,58.626036
2021-09-30,sh.688368,58.638361
2021-09-30,sz.000792,58.66675
2021-09-30,sh.600059,58.685686
2021-09-30,sh.688296,58.756799
2021-09-30,sh.688311,58.807259
2021-09-30,sz.300253,58.945584
2021-09-30,sh.605089,58.974975
2021-09-30,sh.600467,59.015321
2021-09-30,sh.600249,59.060941
2021-09-30,sz.300053,59.179618
2021-09-30,sz.002623,59.264755
2021-09-30,sh.603229,59.312906
2021-09-30,sh.603489,59.349498
2021-09-30,sh.600841,59.375095
2021-09-30,sz.301011,59.422398
2021-09-30,sz.002981,59.45167
2021-09-30,sh.603159,59.483189
2021-09-30,sz.300260,59.562891
2021-09-30,sz.002333,59.573469
2021-09-30,sh.601020,59.606842
2021-09-30,sh.600478,59.656771
2021-09-30,sz.300291,59.65933
2021-09-30,sh.688118,59.688482
2021-09-30,sh.688575,59.70947
2021-09-30,sz.300631,59.827253
2021-09-30,sz.300942,59.85217
2021-09-30,sh.688106,59.859609
2021-09-30,sh.688585,59.884875
2021-09-30,sh.600745,59.913156
2021-09-30,sh.603806,59.927287
2021-09-30,sz.002249,60.029484
2021-09-30,sh.603348,60.048503
2021-09-30,sh.600702,60.176893
2021-09-30,sh.600132,60.183038
2021-09-30,sz.002047,60.24112
2021-09-30,sh.600992,60.246243
2021-09-30,sz.001208,60.259969
2021-09-30,sh.600501,60.299219
2021-09-30,sz.002378,60.332913
2021-09-30,sh.688685,60.398009
2021-09-30,sz.300510,60.399122
2021-09-30,sh.600400,60.49282
2021-09-30,sz.300933,60.510835
2021-09-30,sz.300527,60.535234
2021-09-30,sz.300902,60.539407
2021-09-30,sz.300179,60.54542
2021-09-30,sh.688028,60.64639
2021-09-30,sz.300488,60.720391
2021-09-30,sz.002148,60.728721
2021-09-30,sh.600268,60.746128
2021-09-30,sz.300948,60.805886
2021-09-30,sz.300640,60.988897
2021-09-30,sz.300899,60.996392
2021-09-30,sh.603356,61.005079
2021-09-30,sz.300614,61.104764
2021-09-30,sz.000710,61.131268
2021-09-30,sh.601500,61.267079
2021-09-30,sh.688700,61.441487
2021-09-30,sz.300696,61.452511
2021-09-30,sh.688090,61.491154
2021-09-30,sz.300448,61.536321
2021-09-30,sh.605188,61.552995
2021-09-30,sh.688636,61.613497
2021-09-30,sh.603324,61.625452
2021-09-30,sh.688696,61.637935
2021-09-30,sz.300585,61.719716
2021-09-30,sh.688509,61.739466
2021-09-30,sz.300012,61.749416
2021-09-30,sh.600779,61.754369
2021-09-30,sh.605020,61.758616
2021-09-30,sz.300886,61.759835
2021-09-30,sh.688670,61.78538
2021-09-30,sz.300590,61.862474
2021-09-30,sh.688551,61.929898
2021-09-30,sz.002149,61.990403
2021-09-30,sz.000909,61.996504
2021-09-30,sz.300597,62.024333
2021-09-30,sh.688309,62.044052
2021-09-30,sz.300760,62.072348
2021-09-30,sz.300074,62.10185
2021-09-30,sz.300998,62.110757
2021-09-30,sz.300257,62.132252
2021-09-30,sz.002370,62.141166
2021-09-30,sh.600641,62.152944
2021-09-30,sh.600129,62.180643
2021-09-30,sz.300665,62.206871
2021-09-30,sz.300493,62.229273
2021-09-30,sz.300963,62.299662
2021-09-30,sz.000631,62.358348
2021-09-30,sz.002985,62.398761
2021-09-30,sh.600559,62.408342
2021-09-30,sz.300809,62.469674
2021-09-30,sh.600685,62.480402
2021-09-30,sh.603990,62.509942
2021-09-30,sh.603185,62.530677
2021-09-30,sh.600658,62.617862
2021-09-30,sh.601633,62.727111
2021-09-30,sh.603256,62.77891
2021-09-30,sh.688528,62.804285
2021-09-30,sz.000519,62.874011
2021-09-30,sz.300680,62.880686
2021-09-30,sh.600573,62.908717
2021-09-30,sh.603212,62.923117
2021-09-30,sz.002891,62.932621
2021-09-30,sh.688208,62.962645
2021-09-30,sh.688233,62.982363
2021-09-30,sh.688314,62.986062
2021-09-30,sz.300228,63.005513
2021-09-30,sz.300808,63.009342
2021-09-30,sz.300235,63.02984
2021-09-30,sz.003009,63.051983
2021-09-30,sz.300999,63.111892
2021-09-30,sh.601890,63.346704
2021-09-30,sz.300329,63.390846
2021-09-30,sz.300627,63.417154
2021-09-30,sh.605199,63.422488
2021-09-30,sh.603650,63.486486
2021-09-30,sh.600161,63.500588
2021-09-30,sh.688066,63.518783
2021-09-30,sz.002301,63.522328
2021-09-30,sz.002474,63.551936
2021-09-30,sz.000629,63.583809
2021-09-30,sh.600111,63.586031
2021-09-30,sh.688630,63.712082
2021-09-30,sz.002650,63.763632
2021-09-30,sz.002495,63.78166
2021-09-30,sz.002455,63.90773
2021-09-30,sz.002389,63.944246
2021-09-30,sh.603486,63.956939
2021-09-30,sh.688622,63.993512
2021-09-30,sh.600845,64.040086
2021-09-30,sz.300626,64.084243
2021-09-30,sz.000738,64.125109
2021-09-30,sz.300719,64.17003
2021-09-30,sz.002418,64.327572
2021-09-30,sz.300900,64.330907
2021-09-30,sz.300972,64.371753
2021-09-30,sz.002906,64.423855
2021-09-30,sz.300768,64.43816
2021-09-30,sz.300034,64.540632
2021-09-30,sz.002890,64.547137
2021-09-30,sz.300183,64.55843
2021-09-30,sz.002397,64.713755
2021-09-30,sh.600765,64.727643
2021-09-30,sz.002967,64.798309
2021-09-30,sz.300516,64.861199
2021-09-30,sz.300557,64.952587
2021-09-30,sh.603189,64.955151
2021-09-30,sz.300265,64.989871
2021-09-30,sh.603822,65.138934
2021-09-30,sh.600749,65.164178
2021-09-30,sz.300359,65.199481
2021-09-30,sz.300120,65.22095
2021-09-30,sh.600706,65.237655
2021-09-30,sz.300078,65.24846
2021-09-30,sz.300772,65.287742
2021-09-30,sz.300593,65.291056
2021-09-30,sz.300724,65.297554
2021-09-30,sh.603286,65.348554
2021-09-30,sz.300149,65.375157
2021-09-30,sz.000408,65.391956
2021-09-30,sz.000426,65.438928
2021-09-30,sz.000403,65.439529
2021-09-30,sh.600189,65.489177
2021-09-30,sh.601872,65.545985
2021-09-30,sz.300553,65.607344
2021-09-30,sh.688002,65.621094
2021-09-30,sh.603633,65.642621
2021-09-30,sz.002288,65.732915
2021-09-30,sz.300743,65.99896
2021-09-30,sh.601011,66.006769
2021-09-30,sz.002947,66.254989
2021-09-30,sz.300721,66.266432
2021-09-30,sz.002458,66.313677
2021-09-30,sh.688766,66.333516
2021-09-30,sz.002577,66.448018
2021-09-30,sz.300458,66.497418
2021-09-30,sz.300354,66.55858
2021-09-30,sh.603605,66.674718
2021-09-30,sz.000966,66.702153
2021-09-30,sh.603586,66.726106
2021-09-30,sz.300829,66.901427
2021-09-30,sh.688026,67.030417
2021-09-30,sh.688218,67.039393
2021-09-30,sz.002738,67.07469
2021-09-30,sz.002199,67.078849
2021-09-30,sh.688239,67.183065
2021-09-30,sz.002278,67.373985
2021-09-30,sz.300014,67.498931
2021-09-30,sz.300782,67.703668
2021-09-30,sh.600482,67.736434
2021-09-30,sh.688003,67.786837
2021-09-30,sh.603345,67.839078
2021-09-30,sz.300693,67.947604
2021-09-30,sz.300969,68.064504
2021-09-30,sh.605333,68.146763
2021-09-30,sz.300487,68.29008
2021-09-30,sz.300967,68.407862
2021-09-30,sz.002330,68.501277
2021-09-30,sz.002129,68.510206
2021-09-30,sz.002363,68.594849
2021-09-30,sh.688022,68.743675
2021-09-30,sh.603026,68.782028
2021-09-30,sz.300573,68.807131
2021-09-30,sz.002352,68.856473
2021-09-30,sz.002783,68.859786
2021-09-30,sz.000677,68.927836
2021-09-30,sz.300232,68.927862
2021-09-30,sz.002886,68.937138
2021-09-30,sz.002162,69.032126
2021-09-30,sh.600353,69.046979
2021-09-30,sz.300895,69.153277
2021-09-30,sz.301021,69.168646
2021-09-30,sz.000601,69.182681
2021-09-30,sz.300811,69.183486
2021-09-30,sz.002811,69.270126
2021-09-30,sz.300668,69.314687
2021-09-30,sz.000670,69.320888
2021-09-30,sz.300645,69.332696
2021-09-30,sz.002459,69.394563
2021-09-30,sz.002286,69.468982
2021-09-30,sh.600834,69.575064
2021-09-30,sh.600439,69.578456
2021-09-30,sz.000803,69.626362
2021-09-30,sz.300987,69.639726
2021-09-30,sz.301012,69.641843
2021-09-30,sz.003032,69.65822
2021-09-30,sh.603308,69.725521
2021-09-30,sz.002986,69.782932
2021-09-30,sz.300850,69.833155
2021-09-30,sh.688778,69.845155
2021-09-30,sz.300245,69.846296
2021-09-30,sh.605111,69.872193
2021-09-30,sh.688728,69.976196
2021-09-30,sz.300316,69.980751
2021-09-30,sz.000878,70.010104
2021-09-30,sz.002910,70.012711
2021-09-30,sh.603880,70.072583
2021-09-30,sz.002424,70.165225
2021-09-30,sz.300950,70.194264
2021-09-30,sz.002920,70.256038
2021-09-30,sh.600279,70.517644
2021-09-30,sz.300766,70.638333
2021-09-30,sh.600243,70.675847
2021-09-30,sh.688016,70.744134
2021-09-30,sh.688217,70.931925
2021-09-30,sh.688019,71.058371
2021-09-30,sz.300813,71.136639
2021-09-30,sh.600884,71.16676
2021-09-30,sh.603288,71.25908
2021-09-30,sz.002703,71.347394
2021-09-30,sh.603530,71.370545
2021-09-30,sz.000815,71.43228
2021-09-30,sz.300940,71.470933
2021-09-30,sh.688138,71.513092
2021-09-30,sz.300135,71.549614
2021-09-30,sz.002575,71.601216
2021-09-30,sz.000822,71.709377
2021-09-30,sh.688613,71.713294
2021-09-30,sz.002163,71.779216
2021-09-30,sz.002686,71.82978
2021-09-30,sz.000955,71.869633
2021-09-30,sh.688661,71.89144
2021-09-30,sh.603317,72.078777
2021-09-30,sh.688665,72.091299
2021-09-30,sz.300742,72.118106
2021-09-30,sh.600333,72.184856
2021-09-30,sz.300327,72.320093
2021-09-30,sh.688268,72.365675
2021-09-30,sz.000821,72.539792
2021-09-30,sz.002526,72.661228
2021-09-30,sz.002340,72.676451
2021-09-30,sz.001213,72.68676
2021-09-30,sz.002338,72.70622
2021-09-30,sh.688516,72.828691
2021-09-30,sz.300217,72.915403
2021-09-30,sz.002497,73.02136
2021-09-30,sz.300143,73.40692
2021-09-30,sh.688033,73.419603
2021-09-30,sz.300798,73.439016
2021-09-30,sh.603390,73.629543
2021-09-30,sh.601399,73.678512
2021-09-30,sh.603738,73.681204
2021-09-30,sh.688157,73.816498
2021-09-30,sh.601375,73.846959
2021-09-30,sh.600679,73.853159
2021-09-30,sh.688377,73.93578
2021-09-30,sz.002079,74.033387
2021-09-30,sh.603986,74.068007
2021-09-30,sh.688020,74.098081
2021-09-30,sz.000790,74.186243
2021-09-30,sz.002190,74.254948
2021-09-30,sh.603656,74.36599
2021-09-30,sh.603737,74.388739
2021-09-30,sz.300035,74.417084
2021-09-30,sh.688323,74.563198
2021-09-30,sh.600775,74.62108
2021-09-30,sz.300781,74.832956
2021-09-30,sz.002204,74.862426
2021-09-30,sz.300490,74.936317
2021-09-30,sz.301046,75.008261
2021-09-30,sz.300456,75.467643
2021-09-30,sz.000860,75.496269
2021-09-30,sz.000605,75.617205
2021-09-30,sh.603881,75.62379
2021-09-30,sh.688505,75.630321
2021-09-30,sh.600184,75.632302
2021-09-30,sh.600053,75.668677
2021-09-30,sz.300347,75.67959
2021-09-30,sz.300238,75.711276
2021-09-30,sh.600128,75.729933
2021-09-30,sz.300730,75.826116
2021-09-30,sh.600080,75.887399
2021-09-30,sz.300620,75.9514
2021-09-30,sh.600135,76.067444
2021-09-30,sz.000534,76.137504
2021-09-30,sh.688088,76.216905
2021-09-30,sz.300656,76.388608
2021-09-30,sh.603688,76.504966
2021-09-30,sh.688366,76.538952
2021-09-30,sz.000816,76.76234
2021-09-30,sh.688599,76.806608
2021-09-30,sz.003022,76.89347
2021-09-30,sh.688269,76.93207
2021-09-30,sz.300539,76.962845
2021-09-30,sh.600423,77.037176
2021-09-30,sz.002544,77.051016
2021-09-30,sh.600809,77.083622
2021-09-30,sh.600232,77.110823
2021-09-30,sh.688718,77.128423
2021-09-30,sh.605499,77.12915
2021-09-30,sz.300475,77.20452
2021-09-30,sz.300779,77.298621
2021-09-30,sz.000010,77.360489
2021-09-30,sz.003031,77.363725
2021-09-30,sh.600590,77.419419
2021-09-30,sh.688278,77.487115
2021-09-30,sh.600220,77.57046
2021-09-30,sh.600137,77.768982
2021-09-30,sh.600428,77.861488
2021-09-30,sz.300483,77.867454
2021-09-30,sh.600095,77.895806
2021-09-30,sh.600520,77.898946
2021-09-30,sz.002759,77.926857
2021-09-30,sz.000788,78.029002
2021-09-30,sh.688359,78.050805
2021-09-30,sh.603033,78.08298
