date,code,pbMRQ
2021-09-30,sz.300432,13.551839
2021-09-30,sz.300433,2.428312
2021-09-30,sz.300434,1.784545
2021-09-30,sz.300435,2.979800
2021-09-30,sz.300436,4.493877
2021-09-30,sz.300437,4.208425
2021-09-30,sz.300438,4.877319
2021-09-30,sz.300439,2.963974
2021-09-30,sz.300440,3.106257
2021-09-30,sz.300441,4.595383
2021-09-30,sz.300442,8.137626
2021-09-30,sz.300443,5.041883
2021-09-30,sz.300444,3.451286
2021-09-30,sz.300445,3.168962
2021-09-30,sz.300446,2.676701
2021-09-30,sz.300447,4.005932
2021-09-30,sz.300448,3.054905
2021-09-30,sz.300449,2.339381
2021-09-30,sz.300450,13.111538
2021-09-30,sz.300451,2.715543
2021-09-30,sz.300452,4.145094
2021-09-30,sz.300453,6.016842
2021-09-30,sz.300454,14.830472
2021-09-30,sz.300455,4.693750
2021-09-30,sz.300456,6.600803
2021-09-30,sz.300457,3.006354
2021-09-30,sz.300458,9.756478
2021-09-30,sz.300459,3.959700
2021-09-30,sz.300460,4.719178
2021-09-30,sz.300461,14.211693
2021-09-30,sz.300462,1.357581
2021-09-30,sz.300463,4.124013
2021-09-30,sz.300464,1.664721
2021-09-30,sz.300465,7.131726
2021-09-30,sz.300466,3.487249
2021-09-30,sz.300467,3.571859
2021-09-30,sz.300468,3.875929
2021-09-30,sz.300469,10.724336
2021-09-30,sz.300470,3.682534
2021-09-30,sz.300471,7.140981
2021-09-30,sz.300472,3.582755
2021-09-30,sz.300473,1.306116
2021-09-30,sz.300474,14.332182
2021-09-30,sz.300475,5.643801
2021-09-30,sz.300476,5.534260
2021-09-30,sz.300477,4.618501
2021-09-30,sz.300478,14.398457
2021-09-30,sz.300479,4.089796
2021-09-30,sz.300480,9.706950
2021-09-30,sz.300481,3.421936
2021-09-30,sz.300482,6.052014
2021-09-30,sz.300483,2.537258
2021-09-30,sz.300484,4.832456
2021-09-30,sz.300485,1.958257
2021-09-30,sz.300486,3.011671
2021-09-30,sz.300487,8.636763
2021-09-30,sz.300488,5.894218
2021-09-30,sz.300489,8.306829
2021-09-30,sz.300490,3.269104
2021-09-30,sz.300491,4.523236
2021-09-30,sz.300492,23.767669
2021-09-30,sz.300493,4.531368
2021-09-30,sz.300494,4.238281
2021-09-30,sz.300495,0.784245
2021-09-30,sz.300496,11.542999
2021-09-30,sz.300497,3.922128
2021-09-30,sz.300498,2.193047
2021-09-30,sz.300499,4.262087
2021-09-30,sz.300500,2.576647
2021-09-30,sz.300501,3.216432
2021-09-30,sz.300502,4.665663
2021-09-30,sz.300503,3.653783
2021-09-30,sz.300504,2.282342
2021-09-30,sz.300505,5.263908
2021-09-30,sz.300506,3.459012
2021-09-30,sz.300507,3.533567
2021-09-30,sz.300508,7.266711
2021-09-30,sz.300509,3.023540
2021-09-30,sz.300510,2.468296
2021-09-30,sz.300511,1.596461
2021-09-30,sz.300512,2.824670
2021-09-30,sz.300513,1.595108
2021-09-30,sz.300514,3.961388
2021-09-30,sz.300515,4.095346
2021-09-30,sz.300516,4.531242
2021-09-30,sz.300517,2.654438
2021-09-30,sz.300518,3.521181
2021-09-30,sz.300519,3.183248
2021-09-30,sz.300520,3.352078
2021-09-30,sz.300521,4.398091
2021-09-30,sz.300522,5.508783
2021-09-30,sz.300523,3.476092
2021-09-30,sz.300525,5.555684
2021-09-30,sz.300526,14.261230
2021-09-30,sz.300527,3.136462
2021-09-30,sz.300528,3.196891
2021-09-30,sz.300529,15.295837
2021-09-30,sz.300530,26.255606
2021-09-30,sz.300531,3.575850
2021-09-30,sz.300532,3.209023
2021-09-30,sz.300533,1.419511
2021-09-30,sz.300534,2.556804
2021-09-30,sz.300535,1.832691
2021-09-30,sz.300536,9.841792
2021-09-30,sz.300537,2.669276
2021-09-30,sz.300538,7.766293
2021-09-30,sz.300539,3.377982
2021-09-30,sz.300540,4.958333
2021-09-30,sz.300541,3.818762
2021-09-30,sz.300542,5.894860
2021-09-30,sz.300543,3.858581
2021-09-30,sz.300545,2.937332
2021-09-30,sz.300546,2.512679
2021-09-30,sz.300547,2.575048
2021-09-30,sz.300548,3.713722
2021-09-30,sz.300549,4.310410
2021-09-30,sz.300550,2.806203
2021-09-30,sz.300551,8.226031
2021-09-30,sz.300552,2.604146
2021-09-30,sz.300553,4.629802
2021-09-30,sz.300554,2.866593
2021-09-30,sz.300555,2.659553
2021-09-30,sz.300556,3.664341
2021-09-30,sz.300557,2.960434
2021-09-30,sz.300558,8.866571
2021-09-30,sz.300559,3.275892
2021-09-30,sz.300560,2.681893
2021-09-30,sz.300561,5.171907
2021-09-30,sz.300562,2.380379
2021-09-30,sz.300563,2.695766
2021-09-30,sz.300564,1.850124
2021-09-30,sz.300565,3.722078
2021-09-30,sz.300566,5.983952
2021-09-30,sz.300567,4.450363
2021-09-30,sz.300568,11.304491
2021-09-30,sz.300569,4.159617
2021-09-30,sz.300570,3.110441
2021-09-30,sz.300571,5.494645
2021-09-30,sz.300572,2.091930
2021-09-30,sz.300573,13.821569
2021-09-30,sz.300575,2.719468
2021-09-30,sz.300576,12.656108
2021-09-30,sz.300577,3.143753
2021-09-30,sz.300578,3.642303
2021-09-30,sz.300579,9.350789
2021-09-30,sz.300580,2.151927
2021-09-30,sz.300581,13.171263
2021-09-30,sz.300582,5.480219
2021-09-30,sz.300583,1.422376
2021-09-30,sz.300584,2.876841
2021-09-30,sz.300585,3.933120
2021-09-30,sz.300586,3.946419
2021-09-30,sz.300587,7.292486
2021-09-30,sz.300588,7.307913
2021-09-30,sz.300589,11.965843
2021-09-30,sz.300590,6.651772
2021-09-30,sz.300591,4.149880
2021-09-30,sz.300592,13.266856
2021-09-30,sz.300593,15.023836
2021-09-30,sz.300594,1.812692
2021-09-30,sz.300595,36.332828
2021-09-30,sz.300596,3.265428
2021-09-30,sz.300597,2.435147
2021-09-30,sz.300598,11.041828
2021-09-30,sz.300599,1.729003
2021-09-30,sz.300600,3.130082
2021-09-30,sz.300601,9.476661
2021-09-30,sz.300602,3.515561
2021-09-30,sz.300603,2.210009
2021-09-30,sz.300604,24.046063
2021-09-30,sz.300605,3.984259
2021-09-30,sz.300606,3.358056
2021-09-30,sz.300607,3.347677
2021-09-30,sz.300608,3.338449
2021-09-30,sz.300609,1.612895
2021-09-30,sz.300610,3.566031
2021-09-30,sz.300611,2.405260
2021-09-30,sz.300612,7.608133
2021-09-30,sz.300613,13.921508
2021-09-30,sz.300614,5.639808
2021-09-30,sz.300615,4.661899
2021-09-30,sz.300616,2.494202
2021-09-30,sz.300617,4.190677
2021-09-30,sz.300618,5.204679
2021-09-30,sz.300619,7.984002
2021-09-30,sz.300620,4.803265
2021-09-30,sz.300621,2.271685
2021-09-30,sz.300622,6.214958
2021-09-30,sz.300623,8.765855
2021-09-30,sz.300624,7.868285
2021-09-30,sz.300625,1.789307
2021-09-30,sz.300626,2.908114
2021-09-30,sz.300627,8.122170
2021-09-30,sz.300628,13.529883
2021-09-30,sz.300629,3.788852
2021-09-30,sz.300630,9.191018
2021-09-30,sz.300631,5.216300
2021-09-30,sz.300632,2.134062
2021-09-30,sz.300633,11.119659
2021-09-30,sz.300634,3.719399
2021-09-30,sz.300635,3.185296
2021-09-30,sz.300636,3.946716
2021-09-30,sz.300637,2.422852
2021-09-30,sz.300638,10.372164
2021-09-30,sz.300639,3.518031
2021-09-30,sz.300640,2.523363
2021-09-30,sz.300641,2.519490
2021-09-30,sz.300642,4.568030
2021-09-30,sz.300643,5.463616
2021-09-30,sz.300644,2.828690
2021-09-30,sz.300645,3.770396
2021-09-30,sz.300647,3.348063
2021-09-30,sz.300648,9.801528
2021-09-30,sz.300649,4.480787
2021-09-30,sz.300650,4.312089
2021-09-30,sz.300651,5.047499
2021-09-30,sz.300652,1.835645
2021-09-30,sz.300653,9.368776
2021-09-30,sz.300654,2.802182
2021-09-30,sz.300655,9.824757
2021-09-30,sz.300656,9.093658
2021-09-30,sz.300657,4.796318
2021-09-30,sz.300658,2.383123
2021-09-30,sz.300659,6.692231
2021-09-30,sz.300660,2.557643
2021-09-30,sz.300661,44.486102
2021-09-30,sz.300662,8.731846
2021-09-30,sz.300663,7.912497
2021-09-30,sz.300664,1.293499
2021-09-30,sz.300665,3.210134
2021-09-30,sz.300666,8.382430
2021-09-30,sz.300667,3.810369
2021-09-30,sz.300668,3.334915
2021-09-30,sz.300669,3.504991
2021-09-30,sz.300670,3.443367
2021-09-30,sz.300671,17.288160
2021-09-30,sz.300672,17.493944
2021-09-30,sz.300673,2.825579
2021-09-30,sz.300674,5.244140
2021-09-30,sz.300675,4.524513
2021-09-30,sz.300676,3.998520
2021-09-30,sz.300677,2.251450
2021-09-30,sz.300678,5.188395
2021-09-30,sz.300679,4.918959
2021-09-30,sz.300680,6.078986
2021-09-30,sz.300681,9.823305
2021-09-30,sz.300682,5.055828
2021-09-30,sz.300683,2.630429
2021-09-30,sz.300684,3.319784
2021-09-30,sz.300685,14.454964
2021-09-30,sz.300686,2.114448
2021-09-30,sz.300687,7.855675
2021-09-30,sz.300688,5.804946
2021-09-30,sz.300689,3.934070
2021-09-30,sz.300690,4.137593
2021-09-30,sz.300691,3.966562
2021-09-30,sz.300692,1.940169
2021-09-30,sz.300693,9.680040
2021-09-30,sz.300694,1.719376
2021-09-30,sz.300695,1.827118
2021-09-30,sz.300696,10.893516
2021-09-30,sz.300697,4.787673
2021-09-30,sz.300698,8.189534
2021-09-30,sz.300699,8.912435
2021-09-30,sz.300700,2.855592
2021-09-30,sz.300701,4.346791
2021-09-30,sz.300702,4.684220
2021-09-30,sz.300703,2.623324
2021-09-30,sz.300705,6.367118
2021-09-30,sz.300706,8.650086
2021-09-30,sz.300707,3.476236
2021-09-30,sz.300708,6.612356
2021-09-30,sz.300709,2.786537
2021-09-30,sz.300710,6.093910
2021-09-30,sz.300711,4.782309
2021-09-30,sz.300712,8.966310
2021-09-30,sz.300713,3.755312
2021-09-30,sz.300715,3.016315
2021-09-30,sz.300716,2.911498
2021-09-30,sz.300717,2.610057
2021-09-30,sz.300718,3.722833
2021-09-30,sz.300719,3.371189
2021-09-30,sz.300720,5.116666
2021-09-30,sz.300721,4.091963
2021-09-30,sz.300722,15.128946
2021-09-30,sz.300723,5.932700
2021-09-30,sz.300724,8.065370
2021-09-30,sz.300725,17.919797
2021-09-30,sz.300726,12.427618
2021-09-30,sz.300727,5.798852
2021-09-30,sz.300729,3.992286
2021-09-30,sz.300730,5.898150
2021-09-30,sz.300731,6.101558
2021-09-30,sz.300732,1.329059
2021-09-30,sz.300733,2.491424
2021-09-30,sz.300735,2.436104
2021-09-30,sz.300736,9.367289
2021-09-30,sz.300737,3.649538
2021-09-30,sz.300738,5.309389
2021-09-30,sz.300739,3.478449
2021-09-30,sz.300740,4.801215
2021-09-30,sz.300741,3.659997
2021-09-30,sz.300742,5.784095
2021-09-30,sz.300743,4.016218
2021-09-30,sz.300745,4.678427
2021-09-30,sz.300746,2.901803
2021-09-30,sz.300747,9.026592
2021-09-30,sz.300748,10.014624
2021-09-30,sz.300749,2.163513
2021-09-30,sz.300750,17.807730
2021-09-30,sz.300751,24.581105
2021-09-30,sz.300752,5.086915
2021-09-30,sz.300753,3.196233
2021-09-30,sz.300755,4.327823
2021-09-30,sz.300756,2.185296
2021-09-30,sz.300757,5.871485
2021-09-30,sz.300758,3.497706
2021-09-30,sz.300759,18.664646
2021-09-30,sz.300760,19.081825
2021-09-30,sz.300761,1.872569
2021-09-30,sz.300762,4.213379
2021-09-30,sz.300763,28.397280
2021-09-30,sz.300765,2.449885
2021-09-30,sz.300766,3.177253
2021-09-30,sz.300767,19.193927
2021-09-30,sz.300768,9.615513
2021-09-30,sz.300769,19.136459
2021-09-30,sz.300770,3.852998
2021-09-30,sz.300771,1.572728
2021-09-30,sz.300772,9.976911
2021-09-30,sz.300773,4.647101
2021-09-30,sz.300774,5.374512
2021-09-30,sz.300775,10.629290
2021-09-30,sz.300776,7.613147
2021-09-30,sz.300777,17.455266
2021-09-30,sz.300778,2.854091
2021-09-30,sz.300779,2.586669
2021-09-30,sz.300780,2.422165
2021-09-30,sz.300781,3.482125
2021-09-30,sz.300782,18.193708
2021-09-30,sz.300783,7.084413
2021-09-30,sz.300785,3.906138
2021-09-30,sz.300786,3.755576
2021-09-30,sz.300787,3.019312
2021-09-30,sz.300788,3.310178
2021-09-30,sz.300789,3.146738
2021-09-30,sz.300790,5.216663
2021-09-30,sz.300791,3.345638
2021-09-30,sz.300792,8.650061
2021-09-30,sz.300793,3.976747
2021-09-30,sz.300795,4.443063
2021-09-30,sz.300796,1.860429
2021-09-30,sz.300797,4.510206
2021-09-30,sz.300798,3.362288
2021-09-30,sz.300799,7.040852
2021-09-30,sz.300800,2.570380
2021-09-30,sz.300801,2.031043
2021-09-30,sz.300802,6.087669
2021-09-30,sz.300803,11.330988
2021-09-30,sz.300805,2.809724
2021-09-30,sz.300806,8.188279
2021-09-30,sz.300807,2.588350
2021-09-30,sz.300808,2.045498
2021-09-30,sz.300809,4.676210
2021-09-30,sz.300810,2.583100
2021-09-30,sz.300811,9.057901
2021-09-30,sz.300812,3.511511
2021-09-30,sz.300813,8.900691
2021-09-30,sz.300814,6.331258
2021-09-30,sz.300815,3.755270
2021-09-30,sz.300816,4.965353
2021-09-30,sz.300817,2.761067
2021-09-30,sz.300818,2.444842
2021-09-30,sz.300819,2.877676
2021-09-30,sz.300820,6.203293
2021-09-30,sz.300821,6.685172
2021-09-30,sz.300822,3.314335
2021-09-30,sz.300823,2.312821
2021-09-30,sz.300824,5.990649
2021-09-30,sz.300825,6.312294
2021-09-30,sz.300826,2.251548
2021-09-30,sz.300827,16.547349
2021-09-30,sz.300828,3.792931
2021-09-30,sz.300829,6.178170
2021-09-30,sz.300830,6.190341
2021-09-30,sz.300831,6.718695
2021-09-30,sz.300832,7.546700
2021-09-30,sz.300833,2.835297
2021-09-30,sz.300835,3.475882
2021-09-30,sz.300836,2.720939
2021-09-30,sz.300837,4.265110
2021-09-30,sz.300838,2.714097
2021-09-30,sz.300839,3.054566
2021-09-30,sz.300840,2.894337
2021-09-30,sz.300841,7.010686
2021-09-30,sz.300842,9.953810
2021-09-30,sz.300843,3.889852
2021-09-30,sz.300844,9.061167
2021-09-30,sz.300845,2.389767
2021-09-30,sz.300846,7.239970
2021-09-30,sz.300847,3.749325
2021-09-30,sz.300848,4.748024
2021-09-30,sz.300849,2.754256
2021-09-30,sz.300850,21.204136
2021-09-30,sz.300851,2.397975
2021-09-30,sz.300852,4.815455
2021-09-30,sz.300853,4.643693
2021-09-30,sz.300854,3.793984
2021-09-30,sz.300855,8.273093
2021-09-30,sz.300856,2.947873
2021-09-30,sz.300857,3.907868
2021-09-30,sz.300858,4.588449
2021-09-30,sz.300859,4.354685
2021-09-30,sz.300860,1.735359
2021-09-30,sz.300861,8.654432
2021-09-30,sz.300862,2.313295
2021-09-30,sz.300863,5.781623
2021-09-30,sz.300864,4.348836
2021-09-30,sz.300865,2.785851
2021-09-30,sz.300866,7.951963
2021-09-30,sz.300867,3.103278
2021-09-30,sz.300868,1.766731
2021-09-30,sz.300869,8.451170
2021-09-30,sz.300870,4.641277
2021-09-30,sz.300871,3.747387
2021-09-30,sz.300872,3.008672
2021-09-30,sz.300873,3.406079
2021-09-30,sz.300875,3.705981
2021-09-30,sz.300876,3.652599
2021-09-30,sz.300877,1.931765
2021-09-30,sz.300878,2.449861
2021-09-30,sz.300879,3.065491
2021-09-30,sz.300880,6.947156
2021-09-30,sz.300881,3.646306
2021-09-30,sz.300882,5.455892
2021-09-30,sz.300883,2.033660
2021-09-30,sz.300884,2.986346
2021-09-30,sz.300885,3.890191
2021-09-30,sz.300886,3.498279
2021-09-30,sz.300887,4.834378
2021-09-30,sz.300888,3.257076
2021-09-30,sz.300889,1.932452
2021-09-30,sz.300890,4.877810
2021-09-30,sz.300891,5.659537
2021-09-30,sz.300892,3.579910
2021-09-30,sz.300893,4.301871
2021-09-30,sz.300894,16.067196
2021-09-30,sz.300895,3.508120
2021-09-30,sz.300896,28.496740
2021-09-30,sz.300897,2.702281
2021-09-30,sz.300898,5.294550
2021-09-30,sz.300899,3.744351
2021-09-30,sz.300900,4.785171
2021-09-30,sz.300901,3.083242
2021-09-30,sz.300902,3.744799
2021-09-30,sz.300903,4.222968
2021-09-30,sz.300905,3.090260
2021-09-30,sz.300906,3.251573
2021-09-30,sz.300907,3.356455
2021-09-30,sz.300908,3.748668
2021-09-30,sz.300909,3.500811
2021-09-30,sz.300910,5.407662
2021-09-30,sz.300911,6.343304
2021-09-30,sz.300912,2.364911
2021-09-30,sz.300913,3.710465
2021-09-30,sz.300915,3.108823
2021-09-30,sz.300916,4.243752
2021-09-30,sz.300917,3.851598
2021-09-30,sz.300918,2.019815
2021-09-30,sz.300919,19.798442
2021-09-30,sz.300920,2.709450
2021-09-30,sz.300921,3.229864
2021-09-30,sz.300922,4.715937
2021-09-30,sz.300923,2.118367
2021-09-30,sz.300925,5.056656
2021-09-30,sz.300926,3.122391
2021-09-30,sz.300927,5.419007
2021-09-30,sz.300928,2.537469
2021-09-30,sz.300929,2.858113
2021-09-30,sz.300930,3.965995
2021-09-30,sz.300931,3.823830
2021-09-30,sz.300932,2.678781
2021-09-30,sz.300933,4.361310
2021-09-30,sz.300935,3.475503
2021-09-30,sz.300936,3.675480
2021-09-30,sz.300937,5.270492
2021-09-30,sz.300938,3.100799
2021-09-30,sz.300939,3.538971
2021-09-30,sz.300940,5.005007
2021-09-30,sz.300941,4.821064
2021-09-30,sz.300942,13.052470
2021-09-30,sz.300943,3.492193
2021-09-30,sz.300945,4.546103
2021-09-30,sz.300946,5.421932
2021-09-30,sz.300947,1.840900
2021-09-30,sz.300948,4.322054
2021-09-30,sz.300949,2.346495
2021-09-30,sz.300950,7.365178
2021-09-30,sz.300951,3.573446
2021-09-30,sz.300952,4.090968
2021-09-30,sz.300953,5.441834
2021-09-30,sz.300955,3.317200
2021-09-30,sz.300956,2.410594
2021-09-30,sz.300957,20.786199
2021-09-30,sz.300958,3.893357
2021-09-30,sz.300959,3.426697
2021-09-30,sz.300960,3.869323
2021-09-30,sz.300961,3.760831
2021-09-30,sz.300962,5.978166
2021-09-30,sz.300963,3.940412
2021-09-30,sz.300964,7.467777
2021-09-30,sz.300965,2.952436
2021-09-30,sz.300966,5.540968
2021-09-30,sz.300967,6.017832
2021-09-30,sz.300968,2.930336
2021-09-30,sz.300969,9.409178
2021-09-30,sz.300970,1.946341
2021-09-30,sz.300971,3.608708
2021-09-30,sz.300972,3.406212
2021-09-30,sz.300973,13.940571
2021-09-30,sz.300975,4.676971
2021-09-30,sz.300976,2.517243
2021-09-30,sz.300977,2.765294
2021-09-30,sz.300978,4.569529
2021-09-30,sz.300979,9.701773
2021-09-30,sz.300980,3.078916
2021-09-30,sz.300981,2.160586
2021-09-30,sz.300982,7.419215
2021-09-30,sz.300983,2.128296
2021-09-30,sz.300984,2.975122
2021-09-30,sz.300985,3.429126
2021-09-30,sz.300986,4.687821
2021-09-30,sz.300987,5.617131
2021-09-30,sz.300988,2.781532
2021-09-30,sz.300989,2.746837
2021-09-30,sz.300990,2.651393
2021-09-30,sz.300991,4.639416
2021-09-30,sz.300992,3.641979
2021-09-30,sz.300993,2.547297
2021-09-30,sz.300994,12.793062
2021-09-30,sz.300995,3.751058
2021-09-30,sz.300996,5.342951
2021-09-30,sz.300997,6.578851
2021-09-30,sz.300998,4.842333
2021-09-30,sz.300999,4.383203
2021-09-30,sz.301000,3.188567
2021-09-30,sz.301001,2.934660
2021-09-30,sz.301002,6.606346
2021-09-30,sz.301003,2.846446
2021-09-30,sz.301004,3.283729
2021-09-30,sz.301005,4.260841
2021-09-30,sz.301006,3.569953
2021-09-30,sz.301007,4.521437
2021-09-30,sz.301008,2.836516
2021-09-30,sz.301009,3.937448
2021-09-30,sz.301010,3.057080
2021-09-30,sz.301011,6.405831
2021-09-30,sz.301012,6.398013
2021-09-30,sz.301013,3.813032
2021-09-30,sz.301015,6.482777
2021-09-30,sz.301016,3.739885
2021-09-30,sz.301017,4.061471
2021-09-30,sz.301018,3.371030
2021-09-30,sz.301019,3.726139
2021-09-30,sz.301020,5.719150
2021-09-30,sz.301021,6.639102
2021-09-30,sz.301022,2.839546
2021-09-30,sz.301023,9.404941
2021-09-30,sz.301024,5.321744
2021-09-30,sz.301025,10.642505
2021-09-30,sz.301026,10.280685
2021-09-30,sz.301027,5.084950
2021-09-30,sz.301028,7.898851
2021-09-30,sz.301029,21.578622
2021-09-30,sz.301030,4.264982
2021-09-30,sz.301031,31.456365
2021-09-30,sz.301032,4.196174
2021-09-30,sz.301033,10.942524
2021-09-30,sz.301035,4.433863
2021-09-30,sz.301036,3.469465
2021-09-30,sz.301037,4.150755
2021-09-30,sz.301038,3.968688
2021-09-30,sz.301039,2.141620
2021-09-30,sz.301040,5.325145
2021-09-30,sz.301041,6.939967
2021-09-30,sz.301042,5.971974
2021-09-30,sz.301043,6.551990
2021-09-30,sz.301045,7.190405
2021-09-30,sz.301046,16.679492
2021-09-30,sz.301047,14.928123
2021-09-30,sz.301048,5.263360
2021-09-30,sz.301049,6.315373
2021-09-30,sz.301050,34.906759
2021-09-30,sz.301051,9.401489
2021-09-30,sz.301052,4.844304
2021-09-30,sz.301053,8.072525
2021-09-30,sz.301055,8.082923
2021-09-30,sz.301056,6.106462
2021-09-30,sz.301057,5.326481
2021-09-30,sz.301058,4.724041
2021-09-30,sz.301059,7.853634
2021-09-30,sz.301060,5.520419
2021-09-30,sz.301061,5.179519
2021-09-30,sz.301062,7.093312
2021-09-30,sz.301063,6.287017
2021-09-30,sz.301065,6.717313
2021-09-30,sz.301066,4.354120
2021-09-30,sz.301067,12.797626
2021-09-30,sz.301068,5.174666
2021-09-30,sz.301069,15.517312
2021-09-30,sz.301070,5.555567
2021-09-30,sz.301071,22.155665
2021-09-30,sz.301072,3.611151
2021-09-30,sz.301073,7.828922
2021-09-30,sz.301075,10.733137
2021-09-30,sz.301077,14.090538
